문화재명,시군구명,종목,경도,위도,대표이미지
장명석등,순천시,문화재자료,127.487658077207,34.950912038998,http://www.cha.go.kr/unisearch/images/cultural_material/1661901.jpg
순천망북정유지비,순천시,문화재자료,127.503339569129,34.9792049842337,http://www.cha.go.kr/unisearch/images/cultural_material/1661902.jpg
무양서원,무안군,문화재자료,126.8353946,35.2160527,http://www.cha.go.kr/unisearch/images/no_image.gif
풍영정,무안군,문화재자료,126.8391458,35.1807325,http://www.cha.go.kr/unisearch/images/no_image.gif
만귀정,무안군,문화재자료,126.8338262,35.1207143,http://www.cha.go.kr/unisearch/images/no_image.gif
수남학구당,담양군,문화재자료,126.991625561165,35.2022118259631,http://www.cha.go.kr/unisearch/images/cultural_material/1661904.jpg
수북학구당,담양군,문화재자료,126.911936003006,35.3063874190405,http://www.cha.go.kr/unisearch/images/cultural_material/1661908.jpg
담양향교,담양군,문화재자료,126.9854896,35.3256475,http://www.cha.go.kr/unisearch/images/no_image.gif
창평향교,담양군,문화재자료,126.98446,35.2167105,http://www.cha.go.kr/unisearch/images/no_image.gif
죽림재,담양군,문화재자료,126.9806241,35.2032728,http://www.cha.go.kr/unisearch/images/no_image.gif
상월정,담양군,문화재자료,127.042814266912,35.2227558314085,http://www.cha.go.kr/unisearch/images/cultural_material/1661911.jpg
남희정,담양군,문화재자료,126.988607450261,35.3125148234845,http://www.cha.go.kr/unisearch/images/cultural_material/1661918.jpg
